source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[individual]	characteristics[phenotype]	characteristics[specimen]	characteristics[biological replicate]	characteristics[ancestry category]	assay name	comment[file uri]	comment[fractionation method]	comment[fraction identifier]	Comment[data file]	comment[label]	comment[technical replicate]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	Comment[Dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	Material Type	Factor Value[Phenotype]
Sample 189	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	1		run 189	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANC5XL3.raw			PANC5XL3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 190	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	1		run 190	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANC5XL4.raw			PANC5XL4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 191	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	1		run 191	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANC5XL5.raw			PANC5XL5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 192	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	1		run 192	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANC5XL6.raw			PANC5XL6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 193	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	2		run 193	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCL1.raw			PANCL1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 194	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	2		run 194	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCL2.raw			PANCL2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 195	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	2		run 195	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCL3.raw			PANCL3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 196	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	2		run 196	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCL4.raw			PANCL4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 197	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	2		run 197	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCL5.raw			PANCL5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 198	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	2		run 198	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCL6.raw			PANCL6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 199	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		run 199	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCLE1.raw			PANCLE1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 200	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		run 200	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCLE2.raw			PANCLE2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 201	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		run 201	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCLE3.raw			PANCLE3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 202	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		run 202	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCLE4.raw			PANCLE4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 203	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		run 203	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCLE5.raw			PANCLE5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 204	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		run 204	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCLE6.raw			PANCLE6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 205	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	1		run 205	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANC5XS1.raw			PANC5XS1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 206	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	1		run 206	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANC5XS2.raw			PANC5XS2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 207	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	1		run 207	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANC5XS3.raw			PANC5XS3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 208	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	1		run 208	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANC5XS4.raw			PANC5XS4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 209	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	1		run 209	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANC5XS5.raw			PANC5XS5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 210	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	1		run 210	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANC5XS6.raw			PANC5XS6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 211	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	2		run 211	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCS1.raw			PANC5XS1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 212	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	2		run 212	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCS2.raw			PANC5XS2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 213	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	2		run 213	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCS3.raw			PANC5XS3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 214	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	2		run 214	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCS4.raw			PANC5XS4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 215	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	2		run 215	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCS5.raw			PANC5XS5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 216	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	2		run 216	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCS6.raw			PANC5XS6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 217	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		run 217	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCSE1.raw			PANCSE1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 218	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		run 218	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCSE2.raw			PANCSE2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 219	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		run 219	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCSE3.raw			PANCSE3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 220	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		run 220	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCSE4.raw			PANCSE4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 221	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		run 221	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCSE5.raw			PANCSE5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 222	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		run 222	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCSE6.raw			PANCSE6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	PANC-1
Sample 223	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		run 223	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xL1.raw			T98G5xL1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	T98-G
Sample 224	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		run 224	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xL2.raw			T98G5xL2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	T98-G
Sample 225	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		run 225	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xL3.raw			T98G5xL3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	T98-G
Sample 226	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		run 226	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xL4.raw			T98G5xL4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	Cell line	T98-G
