source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[sex]	characteristics[age]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[enrichment process]	characteristics[enrichment method]	characteristics[biological replicate]	material type	assay name	technology type	comment[label]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[fractionation method]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[enrichment process]
Sample 13	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 150	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_2_3.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_2_3.raw	1	3	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 13	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 151	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_2_4.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_2_4.raw	1	4	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 13	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 152	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_2_5.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_2_5.raw	1	5	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 13	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 153	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_2_6.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_2_6.raw	1	6	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 13	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 154	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_2_7.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_2_7.raw	1	7	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 13	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 155	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_2_8.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_2_8.raw	1	8	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 13	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 156	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_2_9.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_2_9.raw	1	9	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 14	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 157	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_4_1.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_4_1.raw	1	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 14	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 158	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_4_10.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_4_10.raw	1	10	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 14	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 159	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_4_11.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_4_11.raw	1	11	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 14	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 160	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_4_12.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_4_12.raw	1	12	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 14	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 161	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_4_2.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_4_2.raw	1	2	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 14	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 162	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_4_3.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_4_3.raw	1	3	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 14	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 163	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_4_4.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_4_4.raw	1	4	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 14	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 164	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_4_5.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_4_5.raw	1	5	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 14	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 165	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_4_6.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_4_6.raw	1	6	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 14	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 166	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_4_7.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_4_7.raw	1	7	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 14	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 167	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_4_8.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_4_8.raw	1	8	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 14	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 168	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_4_9.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_4_9.raw	1	9	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 15	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 169	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_6_1.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_6_1.raw	1	1	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 15	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 170	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_6_10.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_6_10.raw	1	10	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 15	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 171	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_6_11.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_6_11.raw	1	11	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 15	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 172	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_6_12.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_6_12.raw	1	12	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 15	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 173	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_6_2.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_6_2.raw	1	2	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 15	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 174	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_6_3.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_6_3.raw	1	3	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 15	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 175	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_6_4.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_6_4.raw	1	4	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 15	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 176	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_6_5.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_6_5.raw	1	5	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 15	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 177	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_6_6.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_6_6.raw	1	6	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 15	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 178	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_6_7.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_6_7.raw	1	7	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
Sample 15	Homo sapiens	adjacent tissues	not available	normal	not available	not available	not available	not applicable	not applicable	enrichment of phosphorylated Protein	IMAC	1	organism part	run 179	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	kidney_6_8.raw	https://ftp.ebi.ac.uk/pride-archive/2017/09/PXD006482/kidney_6_8.raw	1	8	NT=High-performance liquid chromatography;AC=PRIDE:0000565	AC=MS:1001251;NT=Trypsin	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	20 ppm	0.5 Da	enrichment of phosphorylated Protein
