source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	assay name	comment[fraction identifier]	comment[technical replicate]	comment[Instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[data file]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]
PXD012395_071017_DDC1DNA2vsMAD_B_H4_REP0_F0	Saccharomyces cerevisiae S288c	Whole organism	not avalaible	not avalaible	0	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	071017_DDC1DNA2vsMAD_B_H4.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Fixed;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Fixed;TA=K;MM=8.014199	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Variable;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Variable;TA=K;MM=8.014199
PXD012395_071017_DDC1DNA2vsMAD_B_H5_REP0_F0	Saccharomyces cerevisiae S288c	Whole organism	not avalaible	not avalaible	0	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	071017_DDC1DNA2vsMAD_B_H5.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Fixed;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Fixed;TA=K;MM=8.014199	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Variable;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Variable;TA=K;MM=8.014199
PXD012395_071017_DDC1DNA2vsMAD_B_H6_REP0_F0	Saccharomyces cerevisiae S288c	Whole organism	not avalaible	not avalaible	0	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	071017_DDC1DNA2vsMAD_B_H6.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Fixed;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Fixed;TA=K;MM=8.014199	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Variable;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Variable;TA=K;MM=8.014199
PXD012395_071017_DDC1DNA2vsMAD_B_H7_REP0_F0	Saccharomyces cerevisiae S288c	Whole organism	not avalaible	not avalaible	0	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	071017_DDC1DNA2vsMAD_B_H7.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Fixed;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Fixed;TA=K;MM=8.014199	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Variable;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Variable;TA=K;MM=8.014199
PXD012395_071017_DDC1DNA2vsMAD_B_H8_REP0_F0	Saccharomyces cerevisiae S288c	Whole organism	not avalaible	not avalaible	0	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	071017_DDC1DNA2vsMAD_B_H8.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Fixed;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Fixed;TA=K;MM=8.014199	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Variable;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Variable;TA=K;MM=8.014199
PXD012395_071017_DDC1DNA2vsMAD_B_H9_REP0_F0	Saccharomyces cerevisiae S288c	Whole organism	not avalaible	not avalaible	0	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	071017_DDC1DNA2vsMAD_B_H9.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Fixed;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Fixed;TA=K;MM=8.014199	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Variable;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Variable;TA=K;MM=8.014199
PXD012395_080218_Chris_H1_REP0_F0	Saccharomyces cerevisiae S288c	Whole organism	not avalaible	not avalaible	0	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	080218_Chris_H1.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Fixed;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Fixed;TA=K;MM=8.014199	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Variable;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Variable;TA=K;MM=8.014199
PXD012395_080218_Chris_H2_REP0_F0	Saccharomyces cerevisiae S288c	Whole organism	not avalaible	not avalaible	0	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	080218_Chris_H2.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Fixed;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Fixed;TA=K;MM=8.014199	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Variable;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Variable;TA=K;MM=8.014199
PXD012395_080218_Chris_H3_REP0_F0	Saccharomyces cerevisiae S288c	Whole organism	not avalaible	not avalaible	0	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	080218_Chris_H3.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Fixed;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Fixed;TA=K;MM=8.014199	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Variable;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Variable;TA=K;MM=8.014199
PXD012395_080218_Chris_H4_REP0_F0	Saccharomyces cerevisiae S288c	Whole organism	not avalaible	not avalaible	0	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	080218_Chris_H4.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Fixed;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Fixed;TA=K;MM=8.014199	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Variable;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Variable;TA=K;MM=8.014199
PXD012395_080218_Chris_H5_REP0_F0	Saccharomyces cerevisiae S288c	Whole organism	not avalaible	not avalaible	0	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	080218_Chris_H5.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Fixed;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Fixed;TA=K;MM=8.014199	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Variable;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Variable;TA=K;MM=8.014199
PXD012395_080218_Chris_H6_REP0_F0	Saccharomyces cerevisiae S288c	Whole organism	not avalaible	not avalaible	0	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	080218_Chris_H6.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Fixed;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Fixed;TA=K;MM=8.014199	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Variable;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Variable;TA=K;MM=8.014199
PXD012395_080218_Chris_H7_REP0_F0	Saccharomyces cerevisiae S288c	Whole organism	not avalaible	not avalaible	0	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	080218_Chris_H7.mgf	NT=Trypsin (no P rule) (no P rule)	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Fixed;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Fixed;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Fixed;TA=K;MM=8.014199	NT=Label:13C(6)15N(4);AC=UNIMOD:267;CF=13C(6)15N(4)C(-6)N(-4);MT=Variable;TA=R;MM=10.008269	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=S;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=T;MM=79.966331	NT=Phospho;AC=UNIMOD:21;CF=H(1)O(3)P(1);MT=Variable;TA=Y;MM=79.966331	NT=Label:13C(6)15N(2);AC=UNIMOD:259;CF=13C(6)15N(2)C(-6)N(-2);MT=Variable;TA=K;MM=8.014199
