source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	characteristics[individual]	material type	characteristics[biological replicate]	assay name	technology type	comment[data file]	comment[fraction identifier]	comment[technical replicate]	comment[file uri]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[label]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	factor value[cell line]
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 189	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_17.raw	17	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_17.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 190	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_18.raw	18	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_18.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 191	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_19.raw	19	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_19.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 192	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_2.raw	2	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_2.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 193	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_20.raw	20	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_20.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 194	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_3.raw	3	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_3.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 195	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_4.raw	4	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_4.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 196	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_5.raw	5	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_5.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 197	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_6.raw	6	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_6.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 198	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_7.raw	7	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_7.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 199	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_8.raw	8	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_8.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 10	Homo sapiens	stomach	SNU-1	Asian	44Y	Male	gastric carcinoma	epithelial	adult	not available	cell line	4	Run 200	proteomic profiling by mass spectrometry	20190215_SNU_1_ACN_UP_9.raw	9	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190215_SNU_1_ACN_UP_9.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	SNU-1
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 201	proteomic profiling by mass spectrometry	20190219_HCT116_Down_1.raw	1	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_1.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 202	proteomic profiling by mass spectrometry	20190219_HCT116_Down_10.raw	10	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_10.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 203	proteomic profiling by mass spectrometry	20190219_HCT116_Down_11.raw	11	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_11.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 204	proteomic profiling by mass spectrometry	20190219_HCT116_Down_12.raw	12	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_12.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 205	proteomic profiling by mass spectrometry	20190219_HCT116_Down_13.raw	13	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_13.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 206	proteomic profiling by mass spectrometry	20190219_HCT116_Down_14.raw	14	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_14.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 207	proteomic profiling by mass spectrometry	20190219_HCT116_Down_15.raw	15	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_15.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 208	proteomic profiling by mass spectrometry	20190219_HCT116_Down_16.raw	16	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_16.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 209	proteomic profiling by mass spectrometry	20190219_HCT116_Down_17.raw	17	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_17.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 210	proteomic profiling by mass spectrometry	20190219_HCT116_Down_18.raw	18	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_18.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 211	proteomic profiling by mass spectrometry	20190219_HCT116_Down_19.raw	19	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_19.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 212	proteomic profiling by mass spectrometry	20190219_HCT116_Down_2.raw	2	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_2.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 213	proteomic profiling by mass spectrometry	20190219_HCT116_Down_20.raw	20	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_20.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 214	proteomic profiling by mass spectrometry	20190219_HCT116_Down_3.raw	3	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_3.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 215	proteomic profiling by mass spectrometry	20190219_HCT116_Down_4.raw	4	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_4.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 216	proteomic profiling by mass spectrometry	20190219_HCT116_Down_5.raw	5	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_5.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 217	proteomic profiling by mass spectrometry	20190219_HCT116_Down_6.raw	6	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_6.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 218	proteomic profiling by mass spectrometry	20190219_HCT116_Down_7.raw	7	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_7.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 219	proteomic profiling by mass spectrometry	20190219_HCT116_Down_8.raw	8	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_8.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 11	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	3	Run 220	proteomic profiling by mass spectrometry	20190219_HCT116_Down_9.raw	9	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_Down_9.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	4	Run 221	proteomic profiling by mass spectrometry	20190219_HCT116_UP_1.raw	1	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_1.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	4	Run 222	proteomic profiling by mass spectrometry	20190219_HCT116_UP_10.raw	10	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_10.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	4	Run 223	proteomic profiling by mass spectrometry	20190219_HCT116_UP_11.raw	11	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_11.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	4	Run 224	proteomic profiling by mass spectrometry	20190219_HCT116_UP_12.raw	12	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_12.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	4	Run 225	proteomic profiling by mass spectrometry	20190219_HCT116_UP_13.raw	13	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_13.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	4	Run 226	proteomic profiling by mass spectrometry	20190219_HCT116_UP_14.raw	14	1	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_14.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
