Source Name	Characteristics[organism]	Characteristics[organism part]	Characteristics[age]	Characteristics[developmental stage]	Characteristics[sex]	characteristics[ancestry category]	characteristics[cell type]	Characteristics[disease]	Characteristics[phenotype]	assay name	comment[label]	comment[fraction identifier]	comment[MS2 mass analyzer]	comment[instrument]	comment[file uri]	comment[dissociation method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[data file]	Material Type
Sample 32	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 186	NT=SILAC;AC=MS:1002611	1	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ1_TaGe_SA_BC41_1.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ1_TaGe_SA_BC41_1.raw	cell
Sample 32	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 187	NT=SILAC;AC=MS:1002611	2	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ1_TaGe_SA_BC41_2.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ1_TaGe_SA_BC41_2.raw	cell
Sample 32	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 188	NT=SILAC;AC=MS:1002611	3	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ1_TaGe_SA_BC41_3.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ1_TaGe_SA_BC41_3.raw	cell
Sample 32	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 189	NT=SILAC;AC=MS:1002611	4	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ1_TaGe_SA_BC41_4.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ1_TaGe_SA_BC41_4.raw	cell
Sample 32	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 190	NT=SILAC;AC=MS:1002611	5	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ1_TaGe_SA_BC41_5.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ1_TaGe_SA_BC41_5.raw	cell
Sample 32	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 191	NT=SILAC;AC=MS:1002611	6	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ1_TaGe_SA_BC41_6.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ1_TaGe_SA_BC41_6.raw	cell
Sample 33	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 192	NT=SILAC;AC=MS:1002611	1	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ1_TaGe_SA_BC42_1.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ1_TaGe_SA_BC42_1.raw	cell
Sample 33	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 193	NT=SILAC;AC=MS:1002611	2	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ1_TaGe_SA_BC42_2.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ1_TaGe_SA_BC42_2.raw	cell
Sample 33	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 194	NT=SILAC;AC=MS:1002611	4	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ1_TaGe_SA_BC42_4.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ1_TaGe_SA_BC42_4.raw	cell
Sample 33	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 195	NT=SILAC;AC=MS:1002611	5	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ1_TaGe_SA_BC42_5.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ1_TaGe_SA_BC42_5.raw	cell
Sample 33	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 196	NT=SILAC;AC=MS:1002611	6	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ1_TaGe_SA_BC42_6.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ1_TaGe_SA_BC42_6.raw	cell
Sample 34	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	Her2	run 197	NT=SILAC;AC=MS:1002611	1	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ2_TaGe_SA_BC31_1.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ2_TaGe_SA_BC31_1.raw	cell
Sample 34	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	Her2	run 198	NT=SILAC;AC=MS:1002611	2	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ2_TaGe_SA_BC31_2.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ2_TaGe_SA_BC31_2.raw	cell
Sample 34	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	Her2	run 199	NT=SILAC;AC=MS:1002611	3	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ2_TaGe_SA_BC31_3.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ2_TaGe_SA_BC31_3.raw	cell
Sample 34	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	Her2	run 200	NT=SILAC;AC=MS:1002611	4	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ2_TaGe_SA_BC31_4.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ2_TaGe_SA_BC31_4.raw	cell
Sample 34	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	Her2	run 201	NT=SILAC;AC=MS:1002611	5	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ2_TaGe_SA_BC31_5.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ2_TaGe_SA_BC31_5.raw	cell
Sample 34	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	Her2	run 202	NT=SILAC;AC=MS:1002611	6	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ2_TaGe_SA_BC31_6.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ2_TaGe_SA_BC31_6.raw	cell
Sample 35	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 203	NT=SILAC;AC=MS:1002611	1	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ2_TaGe_SA_BC46_1.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ2_TaGe_SA_BC46_1.raw	cell
Sample 35	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 204	NT=SILAC;AC=MS:1002611	2	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ2_TaGe_SA_BC46_2.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ2_TaGe_SA_BC46_2.raw	cell
Sample 35	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 205	NT=SILAC;AC=MS:1002611	3	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ2_TaGe_SA_BC46_3.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ2_TaGe_SA_BC46_3.raw	cell
Sample 35	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 206	NT=SILAC;AC=MS:1002611	4	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ2_TaGe_SA_BC46_4.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ2_TaGe_SA_BC46_4.raw	cell
Sample 35	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 207	NT=SILAC;AC=MS:1002611	5	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ2_TaGe_SA_BC46_5.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ2_TaGe_SA_BC46_5.raw	cell
Sample 35	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 208	NT=SILAC;AC=MS:1002611	6	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110707_EXQ2_TaGe_SA_BC46_6.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110707_EXQ2_TaGe_SA_BC46_6.raw	cell
Sample 36	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	Her2	run 209	NT=SILAC;AC=MS:1002611	1	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110711_EXQ2_TaGe_SA_BC13_1.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110711_EXQ2_TaGe_SA_BC13_1.raw	cell
Sample 36	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	Her2	run 210	NT=SILAC;AC=MS:1002611	3	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110711_EXQ2_TaGe_SA_BC13_3_110712091614.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110711_EXQ2_TaGe_SA_BC13_3_110712091614.raw	cell
Sample 36	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	Her2	run 211	NT=SILAC;AC=MS:1002611	4	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110711_EXQ2_TaGe_SA_BC13_4.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110711_EXQ2_TaGe_SA_BC13_4.raw	cell
Sample 36	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	Her2	run 212	NT=SILAC;AC=MS:1002611	5	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110711_EXQ2_TaGe_SA_BC13_5.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110711_EXQ2_TaGe_SA_BC13_5.raw	cell
Sample 36	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	Her2	run 213	NT=SILAC;AC=MS:1002611	6	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110711_EXQ2_TaGe_SA_BC13_6.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110711_EXQ2_TaGe_SA_BC13_6.raw	cell
Sample 37	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	ERPR	run 214	NT=SILAC;AC=MS:1002611	1	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110711_EXQ2_TaGe_SA_BC14_1.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110711_EXQ2_TaGe_SA_BC14_1.raw	cell
Sample 37	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	ERPR	run 215	NT=SILAC;AC=MS:1002611	2	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110711_EXQ2_TaGe_SA_BC14_2.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110711_EXQ2_TaGe_SA_BC14_2.raw	cell
Sample 37	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	ERPR	run 216	NT=SILAC;AC=MS:1002611	3	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110711_EXQ2_TaGe_SA_BC14_3.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110711_EXQ2_TaGe_SA_BC14_3.raw	cell
Sample 37	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	ERPR	run 217	NT=SILAC;AC=MS:1002611	4	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110711_EXQ2_TaGe_SA_BC14_4.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110711_EXQ2_TaGe_SA_BC14_4.raw	cell
Sample 37	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	ERPR	run 218	NT=SILAC;AC=MS:1002611	5	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110711_EXQ2_TaGe_SA_BC14_5.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110711_EXQ2_TaGe_SA_BC14_5.raw	cell
Sample 37	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	ERPR	run 219	NT=SILAC;AC=MS:1002611	6	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110711_EXQ2_TaGe_SA_BC14_6.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110711_EXQ2_TaGe_SA_BC14_6.raw	cell
Sample 38	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 220	NT=SILAC;AC=MS:1002611	1	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110711_EXQ2_TaGe_SA_BC15_1.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110711_EXQ2_TaGe_SA_BC15_1.raw	cell
Sample 38	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 221	NT=SILAC;AC=MS:1002611	2	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110711_EXQ2_TaGe_SA_BC15_2.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110711_EXQ2_TaGe_SA_BC15_2.raw	cell
Sample 38	Homo sapiens	breast cancer cell	not available	not available	not available	not available	not available	breast cancer	triple negative	run 222	NT=SILAC;AC=MS:1002611	3	AC=MS:1000081;NT=quadrupole	NT=Q Exactive;AC=MS:1001911	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002619/20110711_EXQ2_TaGe_SA_BC15_3.raw	AC=MS:1000422;NT=HCD	NT=Trypsin;AC=MS:1001251	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	6 ppm	20 ppm	20110711_EXQ2_TaGe_SA_BC15_3.raw	cell
