source name	characteristics[biological replicate]	characteristics[cell type]	characteristics[disease]	characteristics[organism part]	characteristics[organism]	characteristics[strain/breed]	characteristics[treatment]	characteristics[growth condition]	characteristics[enrichment process]	characteristics[aeration]	characteristics[temperature]	assay name	technology type	comment[alkylation reagent]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[data file]	comment[dissociation method]	comment[file uri]	comment[fraction identifier]	comment[fraction]	comment[fractionation method]	comment[fragment mass tolerance]	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[reduction reagent]	comment[technical replicate]	comment[tool metadata]	factor value[fraction identifier]	factor value[growth condition]	comment[sdrf version]	comment[sdrf template]
planctonic_anaerobinosis_5	5	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Anaerobic planktonic	Streptavidin - Biotin Pulldown	Anaerobiosis	37°C	run 50	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0261_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0261_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	Anaerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_1	1	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 1	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170203_0190_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170203_0190_c_gch.raw	1	unbound	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	1	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_1	1	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 41	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0250_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0250_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_1	1	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 51	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0265_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0265_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_2	2	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 2	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170203_0191_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170203_0191_c_gch.raw	1	unbound	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	1	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_2	2	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 42	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0251_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0251_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_2	2	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 52	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0266_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0266_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_3	3	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 3	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170203_0192_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170203_0192_c_gch.raw	1	unbound	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	1	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_3	3	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 43	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0252_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0252_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_3	3	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 53	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0267_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0267_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_4	4	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 4	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170203_0193_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170203_0193_c_gch.raw	1	unbound	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	1	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_4	4	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 44	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0253_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0253_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_4	4	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 54	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0268_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0268_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_5	5	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 5	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170203_0194_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170203_0194_c_gch.raw	1	unbound	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	1	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_5	5	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 45	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0254_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0254_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
Planktonic_aerobiosis_5	5	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 55	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0269_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0269_c_gch.raw	3	Guanidine fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	3	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
unknown	1	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 36	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0241_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0241_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
unknown	2	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 37	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0242_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0242_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
unknown	3	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 38	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0243_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0243_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
unknown	4	Prokaryotic cell	Not applicable	Cell lysate	Escherichia coli	Escherichia coli str. K-12 substr. MG1655	Not applicable	Aerobic planktonic	Streptavidin - Biotin Pulldown	Not available	37°C	run 39	Proteomic profiling by mass spectrometry	IAA	NT=Trypsin;AC=1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	QE170208_0244_c_gch.raw	NT=HCD; AC=MS:1002481	https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD020249/QE170208_0244_c_gch.raw	2	dtt fraction	Fractionation_method	20 ppm	Q Exactive	SILAC light	NT=Carbamidomethyl;AC=4;CF=H(3) C(2) N O;MM=57.021464;MT=Variable;PP=Anywhere;TA=['C']	NT=Oxidation;AC=35;CF=O;MM=15.994915;MT=Variable;PP=Anywhere;TA=['M']	NT=Label:15N(2);AC=995;CF=N(-2) 15N(2);MM=1.99407;MT=Variable;PP=Anywhere;TA=['K']	NT=Label:15N(4);AC=897;CF=N(-4) 15N(4);MM=3.98814;MT=Variable;PP=Anywhere;TA=['R']	NT=Biotin:Thermo-21341;AC=290;CF=H(32) C(19) N(4) O(3) S(2);MM=428.191582;MT=Variable;PP=Anywhere;TA=['C']	6 ppm	DTT	1	lesSDRF v0.1.0	2	Aerobic planktonic	v1.1.0	NT=ms-proteomics;version=v1.1.0
