source name	characteristics[age]	characteristics[ancestry category]	characteristics[biological replicate]	characteristics[cell type]	characteristics[compound]	characteristics[concentration of compound]	characteristics[developmental stage]	characteristics[disease]	characteristics[enrichment process]	characteristics[individual]	characteristics[organism part]	characteristics[organism]	characteristics[sex]	assay name	technology type	comment[cleavage agent details]	comment[cleavage agent details]	comment[data file]	comment[dissociation method]	comment[fraction identifier]	comment[fractionation method]	comment[fragment mass tolerance]	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[technical replicate]	factor value[compound]
OR4_BioRep_1	Not available	Not available	1	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr22	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr22.raw	higher energy beam-type collision-induced dissociation	22	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr22_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr22_II.raw	higher energy beam-type collision-induced dissociation	22	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_1	Not available	Not available	1	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr23	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr23.raw	higher energy beam-type collision-induced dissociation	23	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr23_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr23_II.raw	higher energy beam-type collision-induced dissociation	23	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_1	Not available	Not available	1	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr24	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr24.raw	higher energy beam-type collision-induced dissociation	24	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr24_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr24_II.raw	higher energy beam-type collision-induced dissociation	24	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_1	Not available	Not available	1	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr25	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr25.raw	higher energy beam-type collision-induced dissociation	25	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr25_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr25_II.raw	higher energy beam-type collision-induced dissociation	25	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_1	Not available	Not available	1	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr26	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr26.raw	higher energy beam-type collision-induced dissociation	26	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_1	Not available	Not available	1	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr27	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr27.raw	higher energy beam-type collision-induced dissociation	27	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_1	Not available	Not available	1	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr28	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr28.raw	higher energy beam-type collision-induced dissociation	28	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_1	Not available	Not available	1	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr33	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr33.raw	higher energy beam-type collision-induced dissociation	33	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_1	Not available	Not available	1	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr4	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr4.raw	higher energy beam-type collision-induced dissociation	4	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_1	Not available	Not available	1	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr5	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr5.raw	higher energy beam-type collision-induced dissociation	5	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr5_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr5_II.raw	higher energy beam-type collision-induced dissociation	5	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_1	Not available	Not available	1	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr6	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr6.raw	higher energy beam-type collision-induced dissociation	6	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr6_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr6_II.raw	higher energy beam-type collision-induced dissociation	6	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_1	Not available	Not available	1	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr7	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr7.raw	higher energy beam-type collision-induced dissociation	7	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr7_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr7_II.raw	higher energy beam-type collision-induced dissociation	7	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_1	Not available	Not available	1	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr8	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr8.raw	higher energy beam-type collision-induced dissociation	8	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr8_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr8_II.raw	higher energy beam-type collision-induced dissociation	8	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_1	Not available	Not available	1	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr9	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr9.raw	higher energy beam-type collision-induced dissociation	9	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR4_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR4_110719_OB_PAR14_sSCX_fr9_II	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR4_110719_OB_PAR14_sSCX_fr9_II.raw	higher energy beam-type collision-induced dissociation	9	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120328_OB_PAR1PAR4_II_sSCXfr16	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120328_OB_PAR1PAR4_II_sSCXfr16.raw	higher energy beam-type collision-induced dissociation	16	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120328_OB_PAR1PAR4_II_sSCXfr16r	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120328_OB_PAR1PAR4_II_sSCXfr16r.raw	higher energy beam-type collision-induced dissociation	16	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120328_OB_PAR1PAR4_II_sSCXfr17	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120328_OB_PAR1PAR4_II_sSCXfr17.raw	higher energy beam-type collision-induced dissociation	17	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120328_OB_PAR1PAR4_II_sSCXfr17r	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120328_OB_PAR1PAR4_II_sSCXfr17r.raw	higher energy beam-type collision-induced dissociation	17	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120328_OB_PAR1PAR4_II_sSCXfr18	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120328_OB_PAR1PAR4_II_sSCXfr18.raw	higher energy beam-type collision-induced dissociation	18	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120328_OB_PAR1PAR4_II_sSCXfr18r	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120328_OB_PAR1PAR4_II_sSCXfr18r.raw	higher energy beam-type collision-induced dissociation	18	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120328_OB_PAR1PAR4_II_sSCXfr19	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120328_OB_PAR1PAR4_II_sSCXfr19.raw	higher energy beam-type collision-induced dissociation	19	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120328_OB_PAR1PAR4_II_sSCXfr19r	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120328_OB_PAR1PAR4_II_sSCXfr19r.raw	higher energy beam-type collision-induced dissociation	19	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120328_OB_PAR1PAR4_II_sSCXfr20	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120328_OB_PAR1PAR4_II_sSCXfr20.raw	higher energy beam-type collision-induced dissociation	20	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
OR5_BioRep_2	Not available	Not available	2	platelet	PAR-1	625mM	Not available	normal	enrichment of phosphorylated protein	1	Not applicable	Homo sapiens	Not available	OR5_120328_OB_PAR1PAR4_II_sSCXfr21	proteomic profiling by mass spectrometry	Lys-C	Trypsin	OR5_120328_OB_PAR1PAR4_II_sSCXfr21.raw	higher energy beam-type collision-induced dissociation	21	Ion-exchange chromatography	not available	LTQ Orbitrap Velos	SILAC medium	NT=Carbamidomethyl;AC=Unimod:4;MT=Fixed;PP=Anywhere;TA=C	NT=Hydroxylation;AC=Unimod:35;MT=Variable;PP=Anywhere;TA=M	NT=Dimethyl-Heavy;AC=Unimod:330;MT=Variable;PP=Any N-term;TA=K	"NT=Phospho;AC=Unimod:21;MT=Variable;PP=Anywhere;TA=T,S,Y"	not available	1	PAR-1
