source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[biological replicate]	material type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[fractionation method]	comment[label]	comment[cleavage agent details]	comment[ms2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 166	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 167	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 168	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 169	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 170	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 171	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 172	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 173	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 174	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 175	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 176	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 177	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 178	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 179	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 12	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	male	Caucasian	not available	COLO201	1	cell	run 180	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO201_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO201_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO201
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 181	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 182	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 183	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 184	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 185	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 186	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 187	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 188	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 189	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 190	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 191	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 192	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 193	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 194	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 13	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	70Y	Male	Caucasian	epithelial	COLO205	1	cell	run 195	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO205_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO205_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO205
Sample 14	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	COLO320	1	cell	run 196	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO320_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO320_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO320
Sample 14	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	COLO320	1	cell	run 197	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO320_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO320_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO320
Sample 14	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	COLO320	1	cell	run 198	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO320_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO320_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO320
Sample 14	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	COLO320	1	cell	run 199	proteomic profiling by mass spectrometry	A0253_klc_20130826r_COLO320_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_COLO320_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	COLO320
